Time,ZMA,LPF,line,Ret,Vol+,Vol-
2017-07-09 23:00:00,2525.31353,2517.80159,0.00000,0.00099,0.04169,-0.04169
2017-07-10 00:00:00,2506.20292,2514.82552,0.00000,-0.00759,0.00553,-0.00553
2017-07-10 01:00:00,2504.08743,2507.43688,0.00000,-0.00128,0.01044,-0.01044
2017-07-10 02:00:00,2505.27445,2503.09642,0.00000,0.00079,0.00520,-0.00520
2017-07-10 03:00:00,2511.25847,2503.16369,0.00000,0.00255,0.00678,-0.00678
2017-07-10 04:00:00,2507.44626,2504.27464,0.00000,-0.00153,0.00296,-0.00296
2017-07-10 05:00:00,2500.99671,2502.54971,0.00000,-0.00254,0.00449,-0.00449
2017-07-10 06:00:00,2506.89918,2501.66004,0.00000,0.00232,0.00446,-0.00446
2017-07-10 07:00:00,2507.03434,2502.97974,0.00000,0.00007,0.00369,-0.00369
2017-07-10 08:00:00,2516.67974,2506.57134,0.00000,0.00383,0.00519,-0.00519
2017-07-10 09:00:00,2518.99979,2512.04977,0.00000,0.00100,0.00404,-0.00404
2017-07-10 10:00:00,2522.00688,2516.74977,0.00000,0.00114,0.00389,-0.00389
2017-07-10 11:00:00,2518.57999,2519.29773,0.00000,-0.00138,0.00593,-0.00593
2017-07-10 12:00:00,2507.03441,2516.72939,0.00000,-0.00453,0.01883,-0.01883
2017-07-10 13:00:00,2478.04887,2504.40595,0.00000,-0.01153,0.01686,-0.01686
2017-07-10 14:00:00,2462.16743,2485.26673,0.00000,-0.00643,0.02733,-0.02733
2017-07-10 15:00:00,2418.34531,2458.40032,0.00000,-0.01784,0.03420,-0.03420
2017-07-10 16:00:00,2403.58084,2426.99666,0.00000,-0.00712,0.02396,-0.02396
2017-07-10 17:00:00,2418.87612,2409.71388,0.00000,0.00740,0.01496,-0.01496
2017-07-10 18:00:00,2420.19423,2405.02391,0.00000,-0.00096,0.01199,-0.01199
2017-07-10 19:00:00,2402.06374,2399.21867,0.00000,-0.00599,0.01572,-0.01572
2017-07-10 20:00:00,2411.31560,2395.70917,0.00000,0.00386,0.01043,-0.01043
2017-07-10 21:00:00,2384.33576,2390.13525,0.00000,-0.01117,0.02737,-0.02737
2017-07-10 22:00:00,2345.29960,2370.38995,0.00000,-0.01643,0.02851,-0.02851
2017-07-10 23:00:00,2347.66634,2348.18620,0.00000,-0.00207,0.02428,-0.02428
2017-07-11 00:00:00,2312.88158,2327.76733,0.00000,-0.01187,0.03672,-0.03672
2017-07-11 01:00:00,2352.45209,2320.37368,0.00000,0.01710,0.02169,-0.02169
2017-07-11 02:00:00,2349.50883,2327.35633,0.00000,-0.00116,0.01236,-0.01236
2017-07-11 03:00:00,2345.19085,2330.97415,0.00000,-0.00183,0.01800,-0.01800
2017-07-11 04:00:00,2327.52689,2328.33527,0.00000,-0.00752,0.02404,-0.02404
2017-07-11 05:00:00,2308.00232,2317.83199,0.00000,-0.00832,0.01790,-0.01790
2017-07-11 06:00:00,2328.00173,2312.52569,0.00000,0.00846,0.01502,-0.01502
2017-07-11 07:00:00,2283.69915,2303.79929,0.00000,-0.01886,0.03005,-0.03005
2017-07-11 08:00:00,2309.02638,2294.62022,0.00000,0.01115,0.03101,-0.03101
2017-07-11 09:00:00,2326.85503,2301.56039,0.00000,0.00768,0.01019,-0.01019
2017-07-11 10:00:00,2338.69017,2314.23574,0.00000,0.00497,0.02288,-0.02288
2017-07-11 11:00:00,2348.82102,2327.99669,0.00000,0.00436,0.01938,-0.01938
2017-07-11 12:00:00,2346.01051,2338.86721,0.00000,-0.00022,0.00872,-0.00872
2017-07-11 13:00:00,2371.44508,2351.18034,0.00000,0.00981,0.01932,-0.01932
2017-07-11 14:00:00,2378.63806,2366.51324,0.00000,0.00355,0.01909,-0.01909
2017-07-11 15:00:00,2355.39643,2370.80825,0.00000,-0.01029,0.01369,-0.01369
2017-07-11 16:00:00,2355.37974,2366.25314,0.00000,0.00003,0.01051,-0.01051
2017-07-11 17:00:00,2360.52891,2364.42441,0.00000,0.00219,0.01282,-0.01282
2017-07-11 18:00:00,2357.69766,2363.57824,0.00000,-0.00120,0.00937,-0.00937
2017-07-11 19:00:00,2344.18927,2358.46431,0.00000,-0.00570,0.01078,-0.01078
2017-07-11 20:00:00,2326.01911,2346.86984,0.00000,-0.00773,0.01525,-0.01525
2017-07-11 21:00:00,2321.05658,2333.55966,0.00000,-0.00264,0.01571,-0.01571
2017-07-11 22:00:00,2342.27219,2330.26125,0.00000,0.00972,0.01160,-0.01160
2017-07-11 23:00:00,2341.67916,2334.41761,0.00000,-0.00036,0.01425,-0.01425
2017-07-12 00:00:00,2323.34280,2332.14249,0.00000,-0.00772,0.01688,-0.01688
2017-07-12 01:00:00,2288.55920,2317.02284,0.00000,-0.01492,0.02092,-0.02092
2017-07-12 02:00:00,2273.36743,2295.11237,0.00000,-0.00678,0.02012,-0.02012
2017-07-12 03:00:00,2262.88786,2275.52132,0.00000,-0.00523,0.01745,-0.01745
2017-07-12 04:00:00,2282.15309,2267.25625,0.00000,0.00924,0.01982,-0.01982
2017-07-12 05:00:00,2304.01350,2274.73058,0.00000,0.00952,0.02560,-0.02560
2017-07-12 06:00:00,2313.08051,2288.21261,0.00000,0.00391,0.01475,-0.01475
2017-07-12 07:00:00,2312.95733,2299.58548,0.00000,0.00071,0.01106,-0.01106
2017-07-12 08:00:00,2315.73005,2307.32450,0.00000,0.00054,0.00870,-0.00870
2017-07-12 09:00:00,2326.09900,2314.91499,0.00000,0.00432,0.01451,-0.01451
2017-07-12 10:00:00,2349.75684,2328.25744,0.00000,0.01024,0.00904,-0.00904
2017-07-12 11:00:00,2341.28789,2339.91048,0.00000,-0.00363,0.01242,-0.01242
2017-07-12 12:00:00,2360.08943,2349.03654,0.00000,0.00802,0.02051,-0.02051
2017-07-12 13:00:00,2366.32565,2360.74991,0.00000,0.00310,0.01647,-0.01647
2017-07-12 14:00:00,2353.42157,2365.21228,0.00000,-0.00589,0.00715,-0.00715
2017-07-12 15:00:00,2353.37272,2363.57187,0.00000,0.00028,0.00553,-0.00553
2017-07-12 16:00:00,2370.48379,2366.40468,0.00000,0.00688,0.01476,-0.01476
2017-07-12 17:00:00,2386.94643,2376.17213,0.00000,0.00695,0.01059,-0.01059
2017-07-12 18:00:00,2397.59398,2388.59818,0.00000,0.00455,0.01165,-0.01165
2017-07-12 19:00:00,2392.35457,2396.70634,0.00000,-0.00221,0.00806,-0.00806
2017-07-12 20:00:00,2397.91289,2400.77779,0.00000,0.00233,0.01349,-0.01349
2017-07-12 21:00:00,2388.18379,2401.25653,0.00000,-0.00411,0.01466,-0.01466
2017-07-12 22:00:00,2364.84635,2391.98994,0.00000,-0.00981,0.00987,-0.00987
2017-07-12 23:00:00,2371.88942,2381.71615,0.00000,0.00311,0.01061,-0.01061
2017-07-13 00:00:00,2374.07636,2377.89398,0.00000,0.00090,0.01659,-0.01659
2017-07-13 01:00:00,2388.74683,2379.99842,0.00000,0.00617,0.00878,-0.00878
2017-07-13 02:00:00,2390.60224,2385.72869,0.00000,0.00103,0.00611,-0.00611
2017-07-13 03:00:00,2403.08564,2392.83825,0.00000,0.00502,0.01043,-0.01043
2017-07-13 04:00:00,2417.49201,2403.81162,0.00000,0.00597,0.00583,-0.00583
2017-07-13 05:00:00,2405.62658,2410.60676,0.00000,-0.00490,0.01307,-0.01307
2017-07-13 06:00:00,2384.94717,2405.49927,0.00000,-0.00864,0.00782,-0.00782
2017-07-13 07:00:00,2382.54548,2395.74503,0.00000,-0.00127,0.00643,-0.00643
2017-07-13 08:00:00,2374.81386,2387.10644,0.00000,-0.00293,0.00753,-0.00753
2017-07-13 09:00:00,2385.37946,2382.92002,0.00000,0.00442,0.01387,-0.01387
2017-07-13 10:00:00,2389.43856,2384.42450,0.00000,0.00171,0.00376,-0.00376
2017-07-13 11:00:00,2382.20128,2384.58931,0.00000,-0.00305,0.00908,-0.00908
2017-07-13 12:00:00,2390.80349,2385.13531,0.00000,0.00363,0.01090,-0.01090
2017-07-13 13:00:00,2394.73362,2388.86707,0.00000,0.00165,0.00796,-0.00796
2017-07-13 14:00:00,2368.54869,2385.24277,0.00000,-0.01086,0.01573,-0.01573
2017-07-13 15:00:00,2365.98733,2375.14397,0.00000,-0.00170,0.00793,-0.00793
2017-07-13 16:00:00,2350.74524,2364.53650,0.00000,-0.00590,0.01456,-0.01456
2017-07-13 17:00:00,2352.55592,2355.28636,0.00000,0.00067,0.00696,-0.00696
2017-07-13 18:00:00,2341.06794,2347.68154,0.00000,-0.00481,0.01633,-0.01633
2017-07-13 19:00:00,2332.47040,2338.42155,0.00000,-0.00371,0.01019,-0.01019
2017-07-13 20:00:00,2334.26858,2330.92675,0.00000,-0.00053,0.01490,-0.01490
2017-07-13 21:00:00,2338.14535,2328.69157,0.00000,0.00299,0.00684,-0.00684
2017-07-13 22:00:00,2337.53119,2329.59793,0.00000,-0.00046,0.01151,-0.01151
2017-07-13 23:00:00,2345.80095,2332.73320,0.00000,0.00373,0.00602,-0.00602
2017-07-14 00:00:00,2346.35186,2337.57839,0.00000,0.00037,0.00515,-0.00515
2017-07-14 01:00:00,2335.48566,2337.99111,0.00000,-0.00480,0.01249,-0.01249
2017-07-14 02:00:00,2322.00920,2331.89455,0.00000,-0.00575,0.01175,-0.01175
2017-07-14 03:00:00,2315.51729,2323.28248,0.00000,-0.00272,0.00662,-0.00662
2017-07-14 04:00:00,2320.41629,2318.11859,0.00000,0.00207,0.00806,-0.00806
2017-07-14 05:00:00,2324.87639,2317.94189,0.00000,0.00194,0.00517,-0.00517
2017-07-14 06:00:00,2330.24476,2320.84019,0.00000,0.00229,0.00430,-0.00430
2017-07-14 07:00:00,2338.65575,2326.53800,0.00000,0.00366,0.01179,-0.01179
2017-07-14 08:00:00,2352.86187,2336.10908,0.00000,0.00605,0.00710,-0.00710
2017-07-14 09:00:00,2341.84425,2342.61644,0.00000,-0.00468,0.00568,-0.00568
2017-07-14 10:00:00,2343.27053,2343.77251,0.00000,0.00060,0.00390,-0.00390
2017-07-14 11:00:00,2339.46942,2343.63696,0.00000,-0.00161,0.00814,-0.00814
2017-07-14 12:00:00,2339.48691,2342.36871,0.00000,-0.00003,0.00748,-0.00748
2017-07-14 13:00:00,2302.11076,2331.51362,0.00000,-0.01604,0.03402,-0.03402
2017-07-14 14:00:00,2283.53188,2310.31847,0.00000,-0.00789,0.01361,-0.01361
2017-07-14 15:00:00,2270.32923,2289.64880,0.00000,-0.00596,0.01241,-0.01241
2017-07-14 16:00:00,2276.59277,2276.15811,0.00000,0.00283,0.01783,-0.01783
2017-07-14 17:00:00,2230.35601,2258.47470,0.00000,-0.02032,0.03447,-0.03447
2017-07-14 18:00:00,2197.49176,2228.01687,0.00000,-0.01479,0.01394,-0.01394
2017-07-14 19:00:00,2205.80333,2202.03312,0.00000,-0.00092,0.01835,-0.01835
2017-07-16 23:00:00,2026.23755,2142.39466,0.00000,-0.07792,0.21639,-0.21639
2017-07-17 00:00:00,1922.16121,2037.16848,0.00000,-0.04982,0.03108,-0.03108
2017-07-17 01:00:00,1953.03313,1952.45844,0.00000,0.00177,0.02054,-0.02054
2017-07-17 02:00:00,1963.49900,1916.84181,0.00000,0.01747,0.02609,-0.02609
2017-07-17 03:00:00,1970.87046,1912.56898,0.00000,0.00534,0.01674,-0.01674
2017-07-17 04:00:00,1951.20573,1912.19335,0.00000,-0.01016,0.01564,-0.01564
2017-07-17 05:00:00,1976.52613,1917.49894,0.00000,0.01320,0.01691,-0.01691
2017-07-17 06:00:00,1982.74939,1932.42410,0.00000,0.00307,0.01497,-0.01497
2017-07-17 07:00:00,2014.18706,1953.88727,0.00000,0.01593,0.02000,-0.02000
2017-07-17 08:00:00,2068.27655,1991.05920,0.00000,0.02656,0.03424,-0.03424
2017-07-17 09:00:00,2065.46846,2029.83879,0.00000,0.00280,0.01705,-0.01705
2017-07-17 10:00:00,2060.44365,2050.99694,0.00000,-0.00636,0.02531,-0.02531
2017-07-17 11:00:00,2052.53435,2057.51047,0.00000,-0.00382,0.02863,-0.02863
2017-07-17 12:00:00,2031.89659,2053.15969,0.00000,-0.01010,0.02162,-0.02162
2017-07-17 13:00:00,2000.99805,2036.34354,0.00000,-0.01521,0.02218,-0.02218
2017-07-17 14:00:00,2016.14340,2021.95386,0.00000,0.00757,0.01532,-0.01532
2017-07-17 15:00:00,2044.53225,2025.04462,0.00000,0.01404,0.03298,-0.03298
2017-07-17 16:00:00,2071.58145,2041.72998,0.00000,0.01323,0.02041,-0.02041
2017-07-17 17:00:00,2062.21277,2056.31381,0.00000,-0.00441,0.01473,-0.01473
2017-07-17 18:00:00,2108.31206,2074.51256,0.00000,0.02252,0.03834,-0.03834
2017-07-17 19:00:00,2135.44406,2104.17338,0.00000,0.01279,0.01695,-0.01695
2017-07-17 20:00:00,2126.32807,2125.45260,0.00000,-0.00438,0.02237,-0.02237
2017-07-17 21:00:00,2162.22551,2143.78804,0.00000,0.01685,0.02743,-0.02743
2017-07-17 22:00:00,2164.78503,2164.85861,0.00000,0.00378,0.02539,-0.02539
2017-07-17 23:00:00,2175.89581,2179.62716,0.00000,0.00301,0.02518,-0.02518
2017-07-18 00:00:00,2214.42663,2198.36158,0.00000,0.01724,0.01887,-0.01887
2017-07-18 01:00:00,2209.05114,2216.70438,0.00000,-0.00162,0.01959,-0.01959
2017-07-18 02:00:00,2182.20725,2217.24110,0.00000,-0.01285,0.02356,-0.02356
2017-07-18 03:00:00,2198.34869,2212.46825,0.00000,0.00721,0.01411,-0.01411
2017-07-18 04:00:00,2188.79639,2209.93721,0.00000,-0.00422,0.01689,-0.01689
2017-07-18 05:00:00,2186.88714,2204.32256,0.00000,-0.00090,0.02529,-0.02529
2017-07-18 06:00:00,2220.04362,2208.46432,0.00000,0.01529,0.03974,-0.03974
2017-07-18 07:00:00,2259.80923,2229.38699,0.00000,0.01754,0.02157,-0.02157
2017-07-18 08:00:00,2282.04989,2257.26724,0.00000,0.01004,0.01640,-0.01640
2017-07-18 09:00:00,2265.48423,2274.17048,0.00000,-0.00732,0.02584,-0.02584
2017-07-18 10:00:00,2242.32831,2272.21596,0.00000,-0.01015,0.01799,-0.01799
2017-07-18 11:00:00,2246.54305,2264.74122,0.00000,0.00190,0.02023,-0.02023
2017-07-18 12:00:00,2289.65109,2271.71690,0.00000,0.01899,0.03551,-0.03551
2017-07-18 13:00:00,2301.04066,2289.64646,0.00000,0.00554,0.01568,-0.01568
2017-07-18 14:00:00,2310.48784,2305.25789,0.00000,0.00429,0.01784,-0.01784
2017-07-18 15:00:00,2339.01717,2323.26865,0.00000,0.01190,0.02524,-0.02524
2017-07-18 16:00:00,2348.83475,2343.12801,0.00000,0.00513,0.01209,-0.01209
2017-07-18 17:00:00,2313.91188,2346.75047,0.00000,-0.01582,0.03289,-0.03289
2017-07-18 18:00:00,2318.75440,2338.81077,0.00000,0.00201,0.02542,-0.02542
2017-07-18 19:00:00,2343.51326,2340.78249,0.00000,0.01076,0.01319,-0.01319
2017-07-18 20:00:00,2356.26311,2350.93252,0.00000,0.00532,0.01152,-0.01152
2017-07-18 21:00:00,2370.06400,2363.05999,0.00000,0.00596,0.02180,-0.02180
2017-07-18 22:00:00,2353.39414,2368.58546,0.00000,-0.00699,0.01377,-0.01377
2017-07-18 23:00:00,2310.24932,2354.97096,0.00000,-0.01840,0.04088,-0.04088
2017-07-19 00:00:00,2297.28807,2331.24943,0.00000,-0.00555,0.01574,-0.01574
2017-07-19 01:00:00,2277.74007,2308.24474,0.00000,-0.00863,0.03435,-0.03435
2017-07-19 02:00:00,2266.97505,2286.42577,0.00000,-0.00518,0.02533,-0.02533
2017-07-19 03:00:00,2272.51549,2271.44090,0.00000,0.00079,0.01329,-0.01329
2017-07-19 04:00:00,2326.50096,2279.45460,0.00000,0.02588,0.02865,-0.02865
2017-07-19 05:00:00,2326.78693,2301.60848,0.00000,0.00173,0.02008,-0.02008
2017-07-19 06:00:00,2338.40705,2318.31891,0.00000,0.00349,0.01515,-0.01515
2017-07-19 07:00:00,2360.20305,2336.09406,0.00000,0.00931,0.01217,-0.01217
2017-07-19 08:00:00,2374.08955,2355.69102,0.00000,0.00586,0.02494,-0.02494
2017-07-19 09:00:00,2380.95572,2372.69135,0.00000,0.00381,0.01452,-0.01452
2017-07-19 10:00:00,2363.98878,2379.21687,0.00000,-0.00795,0.01063,-0.01063
2017-07-19 11:00:00,2372.03965,2379.17857,0.00000,0.00337,0.01237,-0.01237
2017-07-19 12:00:00,2350.50780,2374.71738,0.00000,-0.00899,0.01544,-0.01544
2017-07-19 13:00:00,2327.09986,2359.49373,0.00000,-0.00996,0.01528,-0.01528
2017-07-19 14:00:00,2303.66921,2337.56287,0.00000,-0.01019,0.01944,-0.01944
2017-07-19 15:00:00,2318.88605,2322.27453,0.00000,0.00653,0.02799,-0.02799
2017-07-19 16:00:00,2329.39887,2320.35818,0.00000,0.00455,0.02065,-0.02065
2017-07-19 17:00:00,2300.71856,2314.79555,0.00000,-0.01243,0.02229,-0.02229
2017-07-19 18:00:00,2303.20843,2304.74816,0.00000,0.00077,0.01218,-0.01218
2017-07-19 19:00:00,2279.63948,2293.82491,0.00000,-0.00979,0.00775,-0.00775
2017-07-19 20:00:00,2261.11558,2277.10661,0.00000,-0.00814,0.02990,-0.02990
2017-07-19 21:00:00,2242.75295,2258.29929,0.00000,-0.00800,0.01889,-0.01889
2017-07-19 22:00:00,2267.68127,2249.91274,0.00000,0.01097,0.02386,-0.02386
2017-07-19 23:00:00,2273.74005,2254.23743,0.00000,0.00273,0.01291,-0.01291
2017-07-20 00:00:00,2263.04837,2256.59610,0.00000,-0.00469,0.01687,-0.01687
2017-07-20 01:00:00,2282.01873,2260.95266,0.00000,0.00836,0.00704,-0.00704
2017-07-20 02:00:00,2300.99690,2274.17963,0.00000,0.00832,0.02232,-0.02232
2017-07-20 03:00:00,2317.45579,2291.78788,0.00000,0.00722,0.02436,-0.02436
2017-07-20 04:00:00,2333.06029,2310.68478,0.00000,0.00663,0.00890,-0.00890
2017-07-20 05:00:00,2330.11392,2325.02901,0.00000,-0.00091,0.01193,-0.01193
2017-07-20 06:00:00,2339.01352,2334.51599,0.00000,0.00351,0.01569,-0.01569
2017-07-20 07:00:00,2343.37472,2343.05881,0.00000,0.00241,0.01638,-0.01638
2017-07-20 08:00:00,2318.94049,2341.93745,0.00000,-0.01105,0.01089,-0.01089
2017-07-20 09:00:00,2325.20105,2335.36456,0.00000,0.00278,0.00877,-0.00877
2017-07-20 10:00:00,2319.66063,2331.14547,0.00000,-0.00240,0.01302,-0.01302
2017-07-20 11:00:00,2340.10437,2332.22194,0.00000,0.00882,0.00992,-0.00992
2017-07-20 12:00:00,2404.56878,2354.87926,0.00000,0.02718,0.05754,-0.05754
2017-07-20 13:00:00,2516.67667,2414.41219,0.00000,0.04659,0.04326,-0.04326
2017-07-20 14:00:00,2545.96306,2488.07740,0.00000,0.01482,0.03818,-0.03818
2017-07-20 15:00:00,2597.18513,2551.25968,0.00000,0.01763,0.02763,-0.02763
2017-07-20 16:00:00,2619.14182,2605.19702,0.00000,0.01130,0.03534,-0.03534
2017-07-20 17:00:00,2637.75129,2645.66757,0.00000,0.00654,0.04362,-0.04362
2017-07-20 18:00:00,2612.93692,2661.79666,0.00000,-0.01179,0.02406,-0.02406
2017-07-20 19:00:00,2600.73294,2655.69552,0.00000,-0.00486,0.03789,-0.03789
2017-07-20 20:00:00,2656.09311,2659.76359,0.00000,0.02106,0.01901,-0.01901
2017-07-20 21:00:00,2696.10629,2684.72170,0.00000,0.01554,0.03265,-0.03265
2017-07-20 22:00:00,2740.75792,2719.33017,0.00000,0.01627,0.02745,-0.02745
2017-07-20 23:00:00,2782.53733,2759.64762,0.00000,0.01525,0.03521,-0.03521
2017-07-21 00:00:00,2827.17581,2803.35455,0.00000,0.01614,0.08453,-0.08453
2017-07-21 01:00:00,2768.72150,2822.36821,0.00000,-0.02041,0.08144,-0.08144
2017-07-21 02:00:00,2779.53406,2817.50481,0.00000,0.00368,0.03404,-0.03404
2017-07-21 03:00:00,2748.08813,2805.74598,0.00000,-0.01150,0.04416,-0.04416
2017-07-21 04:00:00,2682.28780,2770.67681,0.00000,-0.02354,0.03356,-0.03356
2017-07-21 05:00:00,2726.92976,2742.80855,0.00000,0.01643,0.03582,-0.03582
2017-07-21 06:00:00,2760.05496,2746.01618,0.00000,0.01218,0.02592,-0.02592
2017-07-21 07:00:00,2775.50236,2760.27631,0.00000,0.00546,0.02239,-0.02239
2017-07-21 08:00:00,2744.91676,2764.05387,0.00000,-0.01103,0.01987,-0.01987
2017-07-21 09:00:00,2726.30258,2752.57260,0.00000,-0.00682,0.03065,-0.03065
2017-07-21 10:00:00,2730.72002,2741.56549,0.00000,0.00168,0.02008,-0.02008
2017-07-21 11:00:00,2712.87293,2731.32602,0.00000,-0.00658,0.02510,-0.02510
2017-07-21 12:00:00,2716.83891,2721.64076,0.00000,0.00151,0.03637,-0.03637
2017-07-21 13:00:00,2765.92315,2730.11763,0.00000,0.01788,0.02039,-0.02039
2017-07-21 14:00:00,2771.90730,2750.45680,0.00000,0.00303,0.01701,-0.01701
2017-07-21 15:00:00,2753.18221,2759.12868,0.00000,-0.00747,0.01851,-0.01851
2017-07-21 16:00:00,2735.92702,2753.90081,0.00000,-0.00617,0.01506,-0.01506
2017-07-21 17:00:00,2724.52855,2742.87310,0.00000,-0.00426,0.01601,-0.01601
2017-07-21 18:00:00,2696.50807,2725.71538,0.00000,-0.01025,0.01861,-0.01861
2017-07-21 19:00:00,2694.66434,2706.84948,0.00000,-0.00204,0.03381,-0.03381
2017-07-23 23:00:00,2762.44585,2713.53686,0.00000,0.02638,0.10363,-0.10363
2017-07-24 00:00:00,2746.81523,2732.76177,0.00000,-0.00557,0.01467,-0.01467
2017-07-24 01:00:00,2746.08091,2740.61059,0.00000,0.00050,0.01795,-0.01795
2017-07-24 02:00:00,2765.32249,2750.11925,0.00000,0.00630,0.00983,-0.00983
2017-07-24 03:00:00,2763.38204,2760.45451,0.00000,0.00049,0.00789,-0.00789
2017-07-24 04:00:00,2760.49052,2764.89972,0.00000,-0.00223,0.01381,-0.01381
2017-07-24 05:00:00,2747.24915,2761.92489,0.00000,-0.00478,0.00548,-0.00548
2017-07-24 06:00:00,2721.19654,2749.41158,0.00000,-0.00939,0.01694,-0.01694
2017-07-24 07:00:00,2726.49012,2736.26868,0.00000,0.00181,0.01041,-0.01041
2017-07-24 08:00:00,2731.02800,2731.08145,0.00000,0.00168,0.01350,-0.01350
2017-07-24 09:00:00,2730.48695,2729.16243,0.00000,-0.00041,0.01860,-0.01860
2017-07-24 10:00:00,2757.96093,2735.45318,0.00000,0.01030,0.01024,-0.01024
2017-07-24 11:00:00,2755.83860,2746.23791,0.00000,-0.00079,0.00710,-0.00710
2017-07-24 12:00:00,2764.35895,2754.28756,0.00000,0.00308,0.00750,-0.00750
2017-07-24 13:00:00,2760.34496,2760.05238,0.00000,-0.00145,0.00768,-0.00768
2017-07-24 14:00:00,2777.00803,2766.54882,0.00000,0.00606,0.01512,-0.01512
2017-07-24 15:00:00,2785.84234,2776.79560,0.00000,0.00315,0.01188,-0.01188
2017-07-24 16:00:00,2772.77768,2781.25135,0.00000,-0.00470,0.01114,-0.01114
2017-07-24 17:00:00,2764.29162,2777.65958,0.00000,-0.00303,0.00908,-0.00908
2017-07-24 18:00:00,2745.37542,2767.77051,0.00000,-0.00692,0.01691,-0.01691
2017-07-24 19:00:00,2732.53263,2753.23574,0.00000,-0.00459,0.00846,-0.00846
2017-07-24 20:00:00,2749.11541,2745.74920,0.00000,0.00614,0.01769,-0.01769
2017-07-24 21:00:00,2759.76880,2748.77864,0.00000,0.00383,0.00753,-0.00753
2017-07-24 22:00:00,2752.38587,2751.62730,0.00000,-0.00268,0.00682,-0.00682
2017-07-24 23:00:00,2754.62238,2752.06255,0.00000,0.00079,0.00726,-0.00726
2017-07-25 00:00:00,2754.54424,2752.97222,0.00000,-0.00001,0.00656,-0.00656
2017-07-25 01:00:00,2767.43781,2757.00669,0.00000,0.00472,0.00759,-0.00759
2017-07-25 02:00:00,2756.69540,2759.97240,0.00000,-0.00391,0.00554,-0.00554
2017-07-25 03:00:00,2754.31457,2758.14771,0.00000,-0.00088,0.00731,-0.00731
2017-07-25 04:00:00,2747.74004,2754.62621,0.00000,-0.00237,0.00548,-0.00548
2017-07-25 05:00:00,2755.05811,2752.72711,0.00000,0.00264,0.00743,-0.00743
2017-07-25 06:00:00,2758.14619,2754.39119,0.00000,0.00112,0.00582,-0.00582
2017-07-25 07:00:00,2717.90910,2745.67205,0.00000,-0.01444,0.04637,-0.04637
2017-07-25 08:00:00,2662.81337,2715.46649,0.00000,-0.02022,0.02747,-0.02747
2017-07-25 09:00:00,2678.29837,2687.45669,0.00000,0.00565,0.02052,-0.02052
2017-07-25 10:00:00,2671.43865,2673.42371,0.00000,-0.00335,0.01828,-0.01828
2017-07-25 11:00:00,2640.23820,2656.14221,0.00000,-0.01098,0.03804,-0.03804
2017-07-25 12:00:00,2575.92966,2622.53560,0.00000,-0.02413,0.02297,-0.02297
2017-07-25 13:00:00,2576.26233,2584.50272,0.00000,-0.00413,0.03054,-0.03054
2017-07-25 14:00:00,2548.27297,2556.53008,0.00000,-0.00683,0.02350,-0.02350
2017-07-25 15:00:00,2580.75540,2546.19641,0.00000,0.01265,0.02271,-0.02271
2017-07-25 16:00:00,2585.35166,2552.25289,0.00000,0.00189,0.01005,-0.01005
2017-07-25 17:00:00,2552.27259,2550.35918,0.00000,-0.01280,0.02510,-0.02510
2017-07-25 18:00:00,2535.10248,2537.60887,0.00000,-0.00666,0.02195,-0.02195
2017-07-25 19:00:00,2539.82650,2526.67337,0.00000,-0.00063,0.02981,-0.02981
2017-07-25 20:00:00,2475.03237,2505.64606,0.00000,-0.02329,0.02041,-0.02041
2017-07-25 21:00:00,2482.10640,2478.32829,0.00000,-0.00123,0.01860,-0.01860
2017-07-25 22:00:00,2544.79852,2482.69014,0.00000,0.02979,0.04045,-0.04045
2017-07-25 23:00:00,2541.56167,2505.58423,0.00000,-0.00143,0.01467,-0.01467
2017-07-26 00:00:00,2554.70131,2522.83830,0.00000,0.00512,0.01156,-0.01156
2017-07-26 01:00:00,2589.63974,2546.40777,0.00000,0.01366,0.01724,-0.01724
2017-07-26 02:00:00,2570.38125,2564.68706,0.00000,-0.00741,0.01147,-0.01147
2017-07-26 03:00:00,2532.49704,2560.24846,0.00000,-0.01454,0.03188,-0.03188
2017-07-26 04:00:00,2503.19923,2539.39049,0.00000,-0.01187,0.02780,-0.02780
2017-07-26 05:00:00,2522.84898,2524.31766,0.00000,0.00798,0.01301,-0.01301
2017-07-26 06:00:00,2481.23728,2510.00437,0.00000,-0.01641,0.02644,-0.02644
2017-07-26 07:00:00,2459.31380,2485.18981,0.00000,-0.00894,0.02513,-0.02513
2017-07-26 08:00:00,2469.27011,2468.12197,0.00000,0.00412,0.02200,-0.02200
2017-07-26 09:00:00,2499.40451,2469.68171,0.00000,0.01204,0.02586,-0.02586
2017-07-26 10:00:00,2497.96239,2479.24669,0.00000,-0.00047,0.02525,-0.02525
2017-07-26 11:00:00,2512.99571,2489.43135,0.00000,0.00610,0.01182,-0.01182
2017-07-26 12:00:00,2522.44251,2502.42554,0.00000,0.00366,0.02626,-0.02626
2017-07-26 13:00:00,2541.19068,2517.75928,0.00000,0.00749,0.01377,-0.01377
2017-07-26 14:00:00,2484.90335,2516.78117,0.00000,-0.02219,0.02704,-0.02704
2017-07-26 15:00:00,2491.05202,2502.63936,0.00000,0.00246,0.01854,-0.01854
2017-07-26 16:00:00,2466.41313,2489.40179,0.00000,-0.00975,0.03916,-0.03916
