Name,Type,Asset,ID,Lots,Open,Close,Entry,Exit,Profit,Roll,ExitType
BITCOIN,Short,BTCUSD,1228701,3,2017-01-11 22:00,2017-01-13 00:00,789.78,806.11,-49.00,0.00,Reverse
BITCOIN,Short,BTCUSD,1228801,3,2017-01-11 23:00,2017-01-13 00:00,787.23,806.11,-56.64,0.00,Reverse
BITCOIN,Short,BTCUSD,1229101,3,2017-01-12 02:00,2017-01-13 00:00,764.85,806.11,-124,0.00,Reverse
BITCOIN,Short,BTCUSD,1229301,3,2017-01-12 04:00,2017-01-13 00:00,769.44,806.11,-110,0.00,Reverse
BITCOIN,Short,BTCUSD,1229601,3,2017-01-12 07:00,2017-01-13 00:00,763.44,806.11,-128,0.00,Reverse
BITCOIN,Short,BTCUSD,1229801,3,2017-01-12 09:00,2017-01-13 00:00,761.37,806.11,-134,0.00,Reverse
BITCOIN,Short,BTCUSD,1230001,3,2017-01-12 11:00,2017-01-13 00:00,778.84,806.11,-81.83,0.00,Reverse
BITCOIN,Short,BTCUSD,1230201,3,2017-01-12 13:00,2017-01-13 00:00,771.85,806.11,-103,0.00,Reverse
BITCOIN,Short,BTCUSD,1230301,3,2017-01-12 14:00,2017-01-13 00:00,780.17,806.11,-77.82,0.00,Reverse
BITCOIN,Long,BTCUSD,1231301,2,2017-01-13 00:00,2017-01-13 09:00,806.11,788.08,-36.07,0.00,Reverse
BITCOIN,Long,BTCUSD,1231501,2,2017-01-13 02:00,2017-01-13 09:00,809.40,788.08,-42.64,0.00,Reverse
BITCOIN,Long,BTCUSD,1231701,3,2017-01-13 04:00,2017-01-13 09:00,790.29,788.08,-6.64,0.00,Reverse
BITCOIN,Short,BTCUSD,1232201,3,2017-01-13 09:00,2017-01-16 01:00,788.08,821.67,-101,0.00,Reverse
BITCOIN,Short,BTCUSD,1232301,3,2017-01-13 10:00,2017-01-16 01:00,795.06,821.67,-79.84,0.00,Reverse
BITCOIN,Long,BTCUSD,1233501,2,2017-01-16 01:00,2017-01-18 21:00,821.67,873.91,+104,0.00,Reverse
BITCOIN,Long,BTCUSD,1233701,2,2017-01-16 03:00,2017-01-18 21:00,829.49,873.91,+88.85,0.00,Reverse
BITCOIN,Long,BTCUSD,1233801,2,2017-01-16 04:00,2017-01-18 21:00,828.40,873.91,+91.02,0.00,Reverse
BITCOIN,Long,BTCUSD,1233901,2,2017-01-16 05:00,2017-01-18 21:00,826.52,873.91,+94.79,0.00,Reverse
BITCOIN,Long,BTCUSD,1234001,2,2017-01-16 06:00,2017-01-18 21:00,826.97,873.91,+93.88,0.00,Reverse
BITCOIN,Long,BTCUSD,1234201,2,2017-01-16 08:00,2017-01-18 21:00,828.60,873.91,+90.63,0.00,Reverse
BITCOIN,Long,BTCUSD,1234301,2,2017-01-16 09:00,2017-01-18 21:00,827.26,873.91,+93.31,0.00,Reverse
BITCOIN,Long,BTCUSD,1234501,2,2017-01-16 11:00,2017-01-18 21:00,825.81,873.91,+96.21,0.00,Reverse
BITCOIN,Long,BTCUSD,1234601,2,2017-01-16 12:00,2017-01-18 21:00,821.96,873.91,+104,0.00,Reverse
BITCOIN,Long,BTCUSD,1235101,2,2017-01-16 17:00,2017-01-18 21:00,829.47,873.91,+88.89,0.00,Reverse
BITCOIN,Long,BTCUSD,1235201,2,2017-01-16 18:00,2017-01-18 21:00,828.51,873.91,+90.80,0.00,Reverse
BITCOIN,Long,BTCUSD,1235501,2,2017-01-16 21:00,2017-01-18 21:00,830.46,873.91,+86.90,0.00,Reverse
BITCOIN,Long,BTCUSD,1235701,2,2017-01-16 23:00,2017-01-18 21:00,829.95,873.91,+87.93,0.00,Reverse
BITCOIN,Long,BTCUSD,1235901,2,2017-01-17 01:00,2017-01-18 21:00,830.22,873.91,+87.39,0.00,Reverse
BITCOIN,Long,BTCUSD,1236001,2,2017-01-17 02:00,2017-01-18 21:00,829.10,873.91,+89.63,0.00,Reverse
BITCOIN,Long,BTCUSD,1236101,2,2017-01-17 03:00,2017-01-18 21:00,832.30,873.91,+83.23,0.00,Reverse
BITCOIN,Long,BTCUSD,1236501,2,2017-01-17 07:00,2017-01-18 21:00,862.18,873.91,+23.47,0.00,Reverse
BITCOIN,Long,BTCUSD,1236701,2,2017-01-17 09:00,2017-01-18 21:00,880.16,873.91,-12.49,0.00,Reverse
BITCOIN,Long,BTCUSD,1237001,2,2017-01-17 12:00,2017-01-18 21:00,878.70,873.91,-9.57,0.00,Reverse
BITCOIN,Long,BTCUSD,1237201,2,2017-01-17 14:00,2017-01-18 21:00,881.41,873.91,-15.00,0.00,Reverse
BITCOIN,Long,BTCUSD,1237401,2,2017-01-17 16:00,2017-01-18 21:00,881.77,873.91,-15.72,0.00,Reverse
BITCOIN,Long,BTCUSD,1237901,2,2017-01-17 21:00,2017-01-18 21:00,898.22,873.91,-48.60,0.00,Reverse
BITCOIN,Long,BTCUSD,1238401,2,2017-01-18 02:00,2017-01-18 21:00,891.85,873.91,-35.87,0.00,Reverse
BITCOIN,Long,BTCUSD,1238501,2,2017-01-18 03:00,2017-01-18 21:00,890.81,873.91,-33.78,0.00,Reverse
BITCOIN,Long,BTCUSD,1238901,2,2017-01-18 07:00,2017-01-18 21:00,894.54,873.91,-41.24,0.00,Reverse
BITCOIN,Long,BTCUSD,1239001,2,2017-01-18 08:00,2017-01-18 21:00,891.95,873.91,-36.08,0.00,Reverse
BITCOIN,Long,BTCUSD,1239501,2,2017-01-18 13:00,2017-01-18 21:00,892.46,873.91,-37.08,0.00,Reverse
BITCOIN,Short,BTCUSD,1240301,2,2017-01-18 21:00,2017-01-19 05:00,873.91,883.31,-18.79,0.00,Reverse
BITCOIN,Short,BTCUSD,1240501,2,2017-01-18 23:00,2017-01-19 05:00,876.69,883.31,-13.24,0.00,Reverse
BITCOIN,Short,BTCUSD,1240601,2,2017-01-19 00:00,2017-01-19 05:00,888.43,883.31,+10.24,0.00,Reverse
BITCOIN,Short,BTCUSD,1240701,2,2017-01-19 01:00,2017-01-19 05:00,891.29,883.31,+15.96,0.00,Reverse
BITCOIN,Long,BTCUSD,1241101,2,2017-01-19 05:00,2017-01-24 04:00,883.31,915.65,+64.68,0.00,Reverse
BITCOIN,Long,BTCUSD,1241301,2,2017-01-19 07:00,2017-01-24 04:00,883.40,915.65,+64.50,0.00,Reverse
BITCOIN,Long,BTCUSD,1241601,2,2017-01-19 10:00,2017-01-24 04:00,888.93,915.65,+53.43,0.00,Reverse
BITCOIN,Long,BTCUSD,1241701,2,2017-01-19 11:00,2017-01-24 04:00,886.03,915.65,+59.23,0.00,Reverse
BITCOIN,Long,BTCUSD,1242201,2,2017-01-19 16:00,2017-01-24 04:00,893.57,915.65,+44.15,0.00,Reverse
BITCOIN,Long,BTCUSD,1242501,2,2017-01-19 19:00,2017-01-24 04:00,904.01,915.65,+23.27,0.00,Reverse
BITCOIN,Long,BTCUSD,1242601,2,2017-01-19 20:00,2017-01-24 04:00,902.63,915.65,+26.04,0.00,Reverse
BITCOIN,Long,BTCUSD,1242901,2,2017-01-19 23:00,2017-01-24 04:00,897.66,915.65,+35.97,0.00,Reverse
BITCOIN,Long,BTCUSD,1243101,2,2017-01-20 01:00,2017-01-24 04:00,900.89,915.65,+29.52,0.00,Reverse
BITCOIN,Long,BTCUSD,1243201,2,2017-01-20 02:00,2017-01-24 04:00,898.75,915.65,+33.79,0.00,Reverse
BITCOIN,Long,BTCUSD,1243401,2,2017-01-20 04:00,2017-01-24 04:00,899.20,915.65,+32.89,0.00,Reverse
BITCOIN,Long,BTCUSD,1244601,2,2017-01-20 16:00,2017-01-24 04:00,896.43,915.65,+38.44,0.00,Reverse
BITCOIN,Long,BTCUSD,1244801,2,2017-01-20 18:00,2017-01-24 04:00,896.93,915.65,+37.44,0.00,Reverse
BITCOIN,Long,BTCUSD,1244901,2,2017-01-20 19:00,2017-01-24 04:00,899.12,915.65,+33.06,0.00,Reverse
BITCOIN,Long,BTCUSD,1245201,2,2017-01-23 01:00,2017-01-24 04:00,917.77,915.65,-4.24,0.00,Reverse
BITCOIN,Long,BTCUSD,1245301,2,2017-01-23 02:00,2017-01-24 04:00,915.03,915.65,+1.23,0.00,Reverse
BITCOIN,Long,BTCUSD,1245601,2,2017-01-23 05:00,2017-01-24 04:00,919.26,915.65,-7.23,0.00,Reverse
BITCOIN,Long,BTCUSD,1245701,2,2017-01-23 06:00,2017-01-24 04:00,917.81,915.65,-4.32,0.00,Reverse
BITCOIN,Long,BTCUSD,1246101,2,2017-01-23 10:00,2017-01-24 04:00,918.96,915.65,-6.63,0.00,Reverse
BITCOIN,Long,BTCUSD,1246401,2,2017-01-23 13:00,2017-01-24 04:00,921.21,915.65,-11.13,0.00,Reverse
BITCOIN,Long,BTCUSD,1246501,2,2017-01-23 14:00,2017-01-24 04:00,920.51,915.65,-9.73,0.00,Reverse
BITCOIN,Long,BTCUSD,1246701,2,2017-01-23 16:00,2017-01-24 04:00,918.99,915.65,-6.69,0.00,Reverse
BITCOIN,Long,BTCUSD,1246801,2,2017-01-23 17:00,2017-01-24 04:00,917.86,915.65,-4.42,0.00,Reverse
BITCOIN,Long,BTCUSD,1247101,2,2017-01-23 20:00,2017-01-24 04:00,917.11,915.65,-2.93,0.00,Reverse
BITCOIN,Long,BTCUSD,1247501,2,2017-01-24 00:00,2017-01-24 04:00,907.71,915.65,+15.88,0.00,Reverse
BITCOIN,Short,BTCUSD,1247901,2,2017-01-24 04:00,2017-01-24 06:00,915.65,916.21,-1.12,0.00,Reverse
BITCOIN,Short,BTCUSD,1248001,2,2017-01-24 05:00,2017-01-24 06:00,918.86,916.21,+5.31,0.00,Reverse
BITCOIN,Long,BTCUSD,1248101,2,2017-01-24 06:00,2017-01-24 15:00,916.21,902.95,-26.51,0.00,Reverse
BITCOIN,Long,BTCUSD,1248401,2,2017-01-24 09:00,2017-01-24 15:00,914.78,902.95,-23.66,0.00,Reverse
BITCOIN,Short,BTCUSD,1249001,2,2017-01-24 15:00,2017-01-26 12:00,902.95,902.67,+0.56,0.00,Reverse
BITCOIN,Short,BTCUSD,1249101,2,2017-01-24 16:00,2017-01-26 12:00,906.16,902.67,+7.00,0.00,Reverse
BITCOIN,Short,BTCUSD,1249201,2,2017-01-24 17:00,2017-01-26 12:00,907.20,902.67,+9.06,0.00,Reverse
BITCOIN,Short,BTCUSD,1249301,2,2017-01-24 18:00,2017-01-26 12:00,909.17,902.67,+13.00,0.00,Reverse
BITCOIN,Short,BTCUSD,1250001,2,2017-01-25 01:00,2017-01-26 12:00,895.43,902.67,-14.48,0.00,Reverse
BITCOIN,Short,BTCUSD,1250101,2,2017-01-25 02:00,2017-01-26 12:00,899.51,902.67,-6.32,0.00,Reverse
BITCOIN,Short,BTCUSD,1250201,2,2017-01-25 03:00,2017-01-26 12:00,901.77,902.67,-1.80,0.00,Reverse
BITCOIN,Short,BTCUSD,1250501,2,2017-01-25 06:00,2017-01-26 12:00,894.37,902.67,-16.59,0.00,Reverse
BITCOIN,Short,BTCUSD,1250601,2,2017-01-25 07:00,2017-01-26 12:00,895.35,902.67,-14.63,0.00,Reverse
BITCOIN,Short,BTCUSD,1250801,2,2017-01-25 09:00,2017-01-26 12:00,896.21,902.67,-12.91,0.00,Reverse
BITCOIN,Short,BTCUSD,1251001,2,2017-01-25 11:00,2017-01-26 12:00,894.89,902.67,-15.55,0.00,Reverse
BITCOIN,Short,BTCUSD,1251101,2,2017-01-25 12:00,2017-01-26 12:00,897.10,902.67,-11.12,0.00,Reverse
BITCOIN,Short,BTCUSD,1251401,2,2017-01-25 15:00,2017-01-26 12:00,892.56,902.67,-20.22,0.00,Reverse
BITCOIN,Short,BTCUSD,1251501,2,2017-01-25 16:00,2017-01-26 12:00,892.63,902.67,-20.07,0.00,Reverse
BITCOIN,Short,BTCUSD,1251601,2,2017-01-25 17:00,2017-01-26 12:00,893.10,902.67,-19.12,0.00,Reverse
BITCOIN,Short,BTCUSD,1251801,2,2017-01-25 19:00,2017-01-26 12:00,894.61,902.67,-16.11,0.00,Reverse
BITCOIN,Short,BTCUSD,1252001,2,2017-01-25 21:00,2017-01-26 12:00,893.89,902.67,-17.56,0.00,Reverse
BITCOIN,Short,BTCUSD,1252201,2,2017-01-25 23:00,2017-01-26 12:00,893.75,902.67,-17.83,0.00,Reverse
BITCOIN,Short,BTCUSD,1252401,2,2017-01-26 01:00,2017-01-26 12:00,896.24,902.67,-12.85,0.00,Reverse
BITCOIN,Long,BTCUSD,1253501,2,2017-01-26 12:00,2017-02-09 16:00,902.67,980.11,+155,0.00,Reverse
BITCOIN,Long,BTCUSD,1254001,2,2017-01-26 17:00,2017-02-09 16:00,914.84,980.11,+131,0.00,Reverse
BITCOIN,Long,BTCUSD,1254101,2,2017-01-26 18:00,2017-02-09 16:00,913.58,980.11,+133,0.00,Reverse
BITCOIN,Long,BTCUSD,1254201,2,2017-01-26 19:00,2017-02-09 16:00,910.79,980.11,+139,0.00,Reverse
BITCOIN,Long,BTCUSD,1254401,2,2017-01-26 21:00,2017-02-09 16:00,913.00,980.11,+134,0.00,Reverse
BITCOIN,Long,BTCUSD,1254501,2,2017-01-26 22:00,2017-02-09 16:00,913.56,980.11,+133,0.00,Reverse
BITCOIN,Long,BTCUSD,1254701,2,2017-01-27 00:00,2017-02-09 16:00,915.23,980.11,+130,0.00,Reverse
BITCOIN,Long,BTCUSD,1255001,2,2017-01-27 03:00,2017-02-09 16:00,912.13,980.11,+136,0.00,Reverse
BITCOIN,Long,BTCUSD,1255101,2,2017-01-27 04:00,2017-02-09 16:00,911.93,980.11,+136,0.00,Reverse
BITCOIN,Long,BTCUSD,1255601,2,2017-01-27 09:00,2017-02-09 16:00,916.68,980.11,+127,0.00,Reverse
BITCOIN,Long,BTCUSD,1255801,2,2017-01-27 11:00,2017-02-09 16:00,916.60,980.11,+127,0.00,Reverse
BITCOIN,Long,BTCUSD,1256001,2,2017-01-27 13:00,2017-02-09 16:00,916.70,980.11,+127,0.00,Reverse
BITCOIN,Long,BTCUSD,1256401,2,2017-01-27 17:00,2017-02-09 16:00,921.26,980.11,+118,0.00,Reverse
BITCOIN,Long,BTCUSD,1256501,2,2017-01-27 18:00,2017-02-09 16:00,920.71,980.11,+119,0.00,Reverse
BITCOIN,Long,BTCUSD,1256601,2,2017-01-27 19:00,2017-02-09 16:00,918.22,980.11,+124,0.00,Reverse
BITCOIN,Long,BTCUSD,1256701,2,2017-01-29 23:00,2017-02-09 16:00,913.63,980.11,+133,0.00,Reverse
BITCOIN,Long,BTCUSD,1258501,2,2017-01-30 17:00,2017-02-09 16:00,919.92,980.11,+120,0.00,Reverse
BITCOIN,Long,BTCUSD,1258601,2,2017-01-30 18:00,2017-02-09 16:00,919.79,980.11,+121,0.00,Reverse
BITCOIN,Long,BTCUSD,1258701,2,2017-01-30 19:00,2017-02-09 16:00,918.40,980.11,+123,0.00,Reverse
BITCOIN,Long,BTCUSD,1258901,2,2017-01-30 21:00,2017-02-09 16:00,920.71,980.11,+119,0.00,Reverse
BITCOIN,Long,BTCUSD,1259201,2,2017-01-31 00:00,2017-02-09 16:00,919.83,980.11,+121,0.00,Reverse
BITCOIN,Long,BTCUSD,1259501,2,2017-01-31 03:00,2017-02-09 16:00,919.51,980.11,+121,0.00,Reverse
BITCOIN,Long,BTCUSD,1259601,2,2017-01-31 04:00,2017-02-09 16:00,919.17,980.11,+122,0.00,Reverse
BITCOIN,Long,BTCUSD,1259701,2,2017-01-31 05:00,2017-02-09 16:00,918.34,980.11,+124,0.00,Reverse
BITCOIN,Long,BTCUSD,1260101,2,2017-01-31 09:00,2017-02-09 16:00,934.01,980.11,+92.21,0.00,Reverse
BITCOIN,Long,BTCUSD,1260201,2,2017-01-31 10:00,2017-02-09 16:00,933.81,980.11,+92.60,0.00,Reverse
BITCOIN,Long,BTCUSD,1260901,2,2017-01-31 17:00,2017-02-09 16:00,956.26,980.11,+47.69,0.00,Reverse
BITCOIN,Long,BTCUSD,1261001,2,2017-01-31 18:00,2017-02-09 16:00,953.52,980.11,+53.18,0.00,Reverse
BITCOIN,Long,BTCUSD,1261201,2,2017-01-31 20:00,2017-02-09 16:00,953.87,980.11,+52.48,0.00,Reverse
BITCOIN,Long,BTCUSD,1261301,2,2017-01-31 21:00,2017-02-09 16:00,951.71,980.11,+56.81,0.00,Reverse
BITCOIN,Long,BTCUSD,1261601,2,2017-02-01 00:00,2017-02-09 16:00,964.39,980.11,+31.45,0.00,Reverse
BITCOIN,Long,BTCUSD,1261901,2,2017-02-01 03:00,2017-02-09 16:00,969.35,980.11,+21.53,0.00,Reverse
BITCOIN,Long,BTCUSD,1262101,2,2017-02-01 05:00,2017-02-09 16:00,968.91,980.11,+22.40,0.00,Reverse
BITCOIN,Long,BTCUSD,1262601,2,2017-02-01 10:00,2017-02-09 16:00,967.57,980.11,+25.07,0.00,Reverse
BITCOIN,Long,BTCUSD,1262701,2,2017-02-01 11:00,2017-02-09 16:00,967.57,980.11,+25.07,0.00,Reverse
BITCOIN,Long,BTCUSD,1262901,2,2017-02-01 13:00,2017-02-09 16:00,965.06,980.11,+30.09,0.00,Reverse
BITCOIN,Long,BTCUSD,1263101,2,2017-02-01 15:00,2017-02-09 16:00,965.25,980.11,+29.72,0.00,Reverse
BITCOIN,Long,BTCUSD,1263701,2,2017-02-01 21:00,2017-02-09 16:00,975.08,980.11,+10.06,0.00,Reverse
BITCOIN,Long,BTCUSD,1264201,2,2017-02-02 02:00,2017-02-09 16:00,987.36,980.11,-14.50,0.00,Reverse
BITCOIN,Long,BTCUSD,1264301,2,2017-02-02 03:00,2017-02-09 16:00,981.26,980.11,-2.30,0.00,Reverse
BITCOIN,Long,BTCUSD,1264401,2,2017-02-02 04:00,2017-02-09 16:00,979.98,980.11,+0.26,0.00,Reverse
BITCOIN,Long,BTCUSD,1264501,2,2017-02-02 05:00,2017-02-09 16:00,980.75,980.11,-1.29,0.00,Reverse
BITCOIN,Long,BTCUSD,1264801,2,2017-02-02 08:00,2017-02-09 16:00,987.38,980.11,-14.55,0.00,Reverse
BITCOIN,Long,BTCUSD,1265001,2,2017-02-02 10:00,2017-02-09 16:00,989.90,980.11,-19.57,0.00,Reverse
BITCOIN,Long,BTCUSD,1265101,2,2017-02-02 11:00,2017-02-09 16:00,989.69,980.11,-19.16,0.00,Reverse
BITCOIN,Long,BTCUSD,1265301,2,2017-02-02 13:00,2017-02-09 16:00,989.63,980.11,-19.04,0.00,Reverse
BITCOIN,Long,BTCUSD,1265501,2,2017-02-02 15:00,2017-02-09 16:00,992.04,980.11,-23.85,0.00,Reverse
BITCOIN,Long,BTCUSD,1265801,2,2017-02-02 18:00,2017-02-09 16:00,999.23,980.11,-38.23,0.00,Reverse
BITCOIN,Long,BTCUSD,1266001,2,2017-02-02 20:00,2017-02-09 16:00,1000.26,980.11,-40.30,0.00,Reverse
BITCOIN,Long,BTCUSD,1266301,2,2017-02-02 23:00,2017-02-09 16:00,1006.94,980.11,-53.67,0.00,Reverse
BITCOIN,Long,BTCUSD,1266501,2,2017-02-03 01:00,2017-02-09 16:00,1007.74,980.11,-55.26,0.00,Reverse
BITCOIN,Long,BTCUSD,1267101,2,2017-02-03 07:00,2017-02-09 16:00,1002.25,980.11,-44.28,0.00,Reverse
BITCOIN,Long,BTCUSD,1267301,2,2017-02-03 09:00,2017-02-09 16:00,1011.66,980.11,-63.09,0.00,Reverse
BITCOIN,Long,BTCUSD,1267501,2,2017-02-03 11:00,2017-02-09 16:00,1007.53,980.11,-54.84,0.00,Reverse
BITCOIN,Long,BTCUSD,1267601,2,2017-02-03 12:00,2017-02-09 16:00,1005.45,980.11,-50.68,0.00,Reverse
BITCOIN,Long,BTCUSD,1268101,2,2017-02-03 17:00,2017-02-09 16:00,1013.28,980.11,-66.34,0.00,Reverse
BITCOIN,Long,BTCUSD,1268301,2,2017-02-03 19:00,2017-02-09 16:00,1012.24,980.11,-64.26,0.00,Reverse
BITCOIN,Long,BTCUSD,1268401,2,2017-02-05 23:00,2017-02-09 16:00,1011.40,980.11,-62.58,0.00,Reverse
BITCOIN,Long,BTCUSD,1268801,2,2017-02-06 03:00,2017-02-09 16:00,1016.32,980.11,-72.43,0.00,Reverse
BITCOIN,Long,BTCUSD,1269001,2,2017-02-06 05:00,2017-02-09 16:00,1016.43,980.11,-72.63,0.00,Reverse
BITCOIN,Long,BTCUSD,1269301,2,2017-02-06 08:00,2017-02-09 16:00,1021.05,980.11,-81.87,0.00,Reverse
BITCOIN,Long,BTCUSD,1269701,2,2017-02-06 12:00,2017-02-09 16:00,1023.21,980.11,-86.20,0.00,Reverse
BITCOIN,Long,BTCUSD,1269901,2,2017-02-06 14:00,2017-02-09 16:00,1019.88,980.11,-79.54,0.00,Reverse
BITCOIN,Long,BTCUSD,1270201,2,2017-02-06 17:00,2017-02-09 16:00,1019.81,980.11,-79.41,0.00,Reverse
BITCOIN,Long,BTCUSD,1270801,2,2017-02-06 23:00,2017-02-09 16:00,1024.06,980.11,-87.91,0.00,Reverse
BITCOIN,Long,BTCUSD,1271001,2,2017-02-07 01:00,2017-02-09 16:00,1022.93,980.11,-85.64,0.00,Reverse
BITCOIN,Long,BTCUSD,1271201,2,2017-02-07 03:00,2017-02-09 16:00,1026.78,980.11,-93.34,0.00,Reverse
BITCOIN,Long,BTCUSD,1271801,2,2017-02-07 09:00,2017-02-09 16:00,1044.91,980.11,-130,0.00,Reverse
BITCOIN,Long,BTCUSD,1271901,2,2017-02-07 10:00,2017-02-09 16:00,1044.61,980.11,-129,0.00,Reverse
BITCOIN,Long,BTCUSD,1272401,2,2017-02-07 15:00,2017-02-09 16:00,1050.13,980.11,-140,0.00,Reverse
BITCOIN,Long,BTCUSD,1272501,2,2017-02-07 16:00,2017-02-09 16:00,1047.06,980.11,-134,0.00,Reverse
BITCOIN,Long,BTCUSD,1272601,2,2017-02-07 17:00,2017-02-09 16:00,1047.34,980.11,-134,0.00,Reverse
BITCOIN,Long,BTCUSD,1272801,2,2017-02-07 19:00,2017-02-09 16:00,1048.15,980.11,-136,0.00,Reverse
BITCOIN,Long,BTCUSD,1272901,2,2017-02-07 20:00,2017-02-09 16:00,1047.22,980.11,-134,0.00,Reverse
BITCOIN,Long,BTCUSD,1273301,2,2017-02-08 00:00,2017-02-09 16:00,1051.31,980.11,-142,0.00,Reverse
BITCOIN,Long,BTCUSD,1273801,2,2017-02-08 05:00,2017-02-09 16:00,1065.81,980.11,-171,0.00,Reverse
BITCOIN,Long,BTCUSD,1273901,2,2017-02-08 06:00,2017-02-09 16:00,1065.67,980.11,-171,0.00,Reverse
BITCOIN,Long,BTCUSD,1274101,2,2017-02-08 08:00,2017-02-09 16:00,1056.18,980.11,-152,0.00,Reverse
BITCOIN,Long,BTCUSD,1274201,2,2017-02-08 09:00,2017-02-09 16:00,1037.38,980.11,-115,0.00,Reverse
BITCOIN,Long,BTCUSD,1275401,2,2017-02-08 21:00,2017-02-09 16:00,1053.59,980.11,-147,0.00,Reverse
BITCOIN,Long,BTCUSD,1275601,2,2017-02-08 23:00,2017-02-09 16:00,1055.73,980.11,-151,0.00,Reverse
BITCOIN,Long,BTCUSD,1275701,2,2017-02-09 00:00,2017-02-09 16:00,1052.84,980.11,-145,0.00,Reverse
BITCOIN,Long,BTCUSD,1275901,2,2017-02-09 02:00,2017-02-09 16:00,1059.67,980.11,-159,0.00,Reverse
BITCOIN,Long,BTCUSD,1276301,2,2017-02-09 06:00,2017-02-09 16:00,1068.16,980.11,-176,0.00,Reverse
BITCOIN,Long,BTCUSD,1276401,2,2017-02-09 07:00,2017-02-09 16:00,1059.87,980.11,-160,0.00,Reverse
BITCOIN,Long,BTCUSD,1276501,2,2017-02-09 08:00,2017-02-09 16:00,1059.22,980.11,-158,0.00,Reverse
BITCOIN,Long,BTCUSD,1276901,2,2017-02-09 12:00,2017-02-09 16:00,1061.87,980.11,-164,0.00,Reverse
BITCOIN,Long,BTCUSD,1277001,2,2017-02-09 13:00,2017-02-09 16:00,1028.19,980.11,-96.16,0.00,Reverse
BITCOIN,Short,BTCUSD,1277301,2,2017-02-09 16:00,2017-02-13 07:00,980.11,1006.23,-52.24,0.00,Reverse
BITCOIN,Short,BTCUSD,1277401,2,2017-02-09 17:00,2017-02-13 07:00,990.39,1006.23,-31.68,0.00,Reverse
BITCOIN,Short,BTCUSD,1277801,2,2017-02-09 21:00,2017-02-13 07:00,976.24,1006.23,-59.98,0.00,Reverse
BITCOIN,Short,BTCUSD,1278001,2,2017-02-09 23:00,2017-02-13 07:00,980.63,1006.23,-51.21,0.00,Reverse
BITCOIN,Short,BTCUSD,1278101,2,2017-02-10 00:00,2017-02-13 07:00,986.34,1006.23,-39.78,0.00,Reverse
BITCOIN,Short,BTCUSD,1278401,2,2017-02-10 03:00,2017-02-13 07:00,974.76,1006.23,-62.95,0.00,Reverse
BITCOIN,Short,BTCUSD,1278501,2,2017-02-10 04:00,2017-02-13 07:00,978.27,1006.23,-55.92,0.00,Reverse
BITCOIN,Short,BTCUSD,1278601,2,2017-02-10 05:00,2017-02-13 07:00,979.34,1006.23,-53.78,0.00,Reverse
BITCOIN,Short,BTCUSD,1278901,2,2017-02-10 08:00,2017-02-13 07:00,971.94,1006.23,-68.58,0.00,Reverse
BITCOIN,Short,BTCUSD,1279101,2,2017-02-10 10:00,2017-02-13 07:00,965.47,1006.23,-81.52,0.00,Reverse
BITCOIN,Short,BTCUSD,1279201,2,2017-02-10 11:00,2017-02-13 07:00,971.66,1006.23,-69.15,0.00,Reverse
BITCOIN,Short,BTCUSD,1279301,2,2017-02-10 12:00,2017-02-13 07:00,977.98,1006.23,-56.49,0.00,Reverse
BITCOIN,Short,BTCUSD,1279601,2,2017-02-10 15:00,2017-02-13 07:00,970.09,1006.23,-72.29,0.00,Reverse
BITCOIN,Short,BTCUSD,1279701,2,2017-02-10 16:00,2017-02-13 07:00,980.16,1006.23,-52.13,0.00,Reverse
BITCOIN,Long,BTCUSD,1280901,2,2017-02-13 07:00,2017-02-14 06:00,1006.23,1002.17,-8.13,0.00,Reverse
BITCOIN,Long,BTCUSD,1281001,2,2017-02-13 08:00,2017-02-14 06:00,1003.17,1002.17,-2.00,0.00,Reverse
BITCOIN,Long,BTCUSD,1281101,2,2017-02-13 09:00,2017-02-14 06:00,984.08,1002.17,+36.17,0.00,Reverse
BITCOIN,Long,BTCUSD,1281401,2,2017-02-13 12:00,2017-02-14 06:00,992.45,1002.17,+19.43,0.00,Reverse
BITCOIN,Long,BTCUSD,1281601,2,2017-02-13 14:00,2017-02-14 06:00,995.66,1002.17,+13.01,0.00,Reverse
BITCOIN,Long,BTCUSD,1281901,2,2017-02-13 17:00,2017-02-14 06:00,995.43,1002.17,+13.48,0.00,Reverse
BITCOIN,Long,BTCUSD,1282201,2,2017-02-13 20:00,2017-02-14 06:00,996.34,1002.17,+11.65,0.00,Reverse
BITCOIN,Short,BTCUSD,1283201,2,2017-02-14 06:00,2017-02-14 11:00,1002.17,1011.14,-17.95,0.00,Reverse
BITCOIN,Long,BTCUSD,1283701,2,2017-02-14 11:00,2017-03-07 13:00,1011.14,1232.57,+443,0.00,Reverse
BITCOIN,Long,BTCUSD,1283801,2,2017-02-14 12:00,2017-03-07 13:00,997.43,1232.57,+470,0.00,Reverse
BITCOIN,Long,BTCUSD,1284301,2,2017-02-14 17:00,2017-03-07 13:00,1009.24,1232.57,+447,0.00,Reverse
BITCOIN,Long,BTCUSD,1284501,2,2017-02-14 19:00,2017-03-07 13:00,1007.93,1232.57,+449,0.00,Reverse
BITCOIN,Long,BTCUSD,1284601,2,2017-02-14 20:00,2017-03-07 13:00,1007.07,1232.57,+451,0.00,Reverse
